Index,Year,Month,region,property_type,median_dom,median_sale_price
19373,2016,1,Sonoma County,Single Family Residential,60.0,550000.0
13754,2016,5,San Diego County,Single Family Residential,20.0,550000.0
685,2016,1,Alpine County,All Residential,90.0,550000.0
5899,2015,1,Los Angeles County,Multi-Family (2-4 Unit),52.0,550000.0
97,2013,8,Alameda County,All Residential,15.0,550000.0
8285,2020,10,Mono County,All Residential,163.0,550000.0
16052,2014,12,San Mateo County,Condo/Co-op,21.0,550000.0
12740,2019,4,San Benito County,Single Family Residential,67.0,550000.0
14024,2020,11,San Diego County,Townhouse,13.0,550000.0
3390,2021,2,El Dorado County,Townhouse,66.0,550000.0
11753,2021,11,Riverside County,All Residential,31.0,550000.0
10412,2019,7,Orange County,Townhouse,48.0,550000.0
322,2017,5,Alameda County,Condo/Co-op,13.0,550000.0
10144,2015,1,Orange County,All Residential,68.0,550000.0
15919,2012,9,San Mateo County,Townhouse,31.0,550000.0
22548,2021,8,Yolo County,All Residential,11.0,550000.0
9373,2021,5,Napa County,Condo/Co-op,41.0,550000.0
8733,2019,3,Monterey County,All Residential,64.0,550000.0
21295,2013,3,Tuolumne County,Single Family Residential,139.0,550000.0
9884,2020,11,Nevada County,Multi-Family (2-4 Unit),141.0,550000.0
3227,2018,5,El Dorado County,Single Family Residential,20.0,550000.0
9047,2014,9,Napa County,All Residential,32.0,550000.0
15550,2016,9,San Luis Obispo County,All Residential,51.0,550000.0
21921,2020,4,Ventura County,Multi-Family (2-4 Unit),54.0,550000.0
10530,2021,6,Orange County,Condo/Co-op,31.0,550000.0
133,2014,3,Alameda County,All Residential,15.0,550000.0
218,2015,8,Alameda County,Townhouse,14.0,550000.0
19059,2020,3,Solano County,Multi-Family (2-4 Unit),39.0,550000.0
2473,2015,7,Contra Costa County,Single Family Residential,16.0,550000.0
17324,2015,6,Santa Clara County,Condo/Co-op,10.0,550000.0
229,2015,10,Alameda County,Townhouse,14.0,550000.0
15899,2012,5,San Mateo County,Townhouse,20.0,550000.0
16986,2020,2,Santa Barbara County,Multi-Family (2-4 Unit),21.0,550000.0
8284,2020,10,Mono County,Single Family Residential,163.0,550000.0
17968,2015,11,Santa Cruz County,Townhouse,39.0,550000.0
16644,2014,6,Santa Barbara County,Townhouse,56.0,550000.0
12716,2018,9,San Benito County,All Residential,53.0,550000.0
15541,2016,7,San Luis Obispo County,Single Family Residential,51.0,550000.0
21296,2013,3,Tuolumne County,All Residential,139.0,550000.0
13865,2018,3,San Diego County,All Residential,17.0,550000.0
18024,2016,10,Santa Cruz County,Townhouse,44.0,550000.0
13784,2016,11,San Diego County,Single Family Residential,31.0,550000.0
12379,2021,12,Sacramento County,Multi-Family (2-4 Unit),12.0,550000.0
9308,2020,2,Napa County,Condo/Co-op,35.0,550000.0
15566,2017,2,San Luis Obispo County,Single Family Residential,84.0,550000.0
12725,2018,11,San Benito County,All Residential,68.0,550000.0
15394,2013,7,San Luis Obispo County,Multi-Family (2-4 Unit),100.0,550000.0
17341,2015,9,Santa Clara County,Condo/Co-op,15.0,550000.0
9153,2016,12,Napa County,Condo/Co-op,78.0,550000.0
18271,2020,12,Santa Cruz County,Condo/Co-op,45.0,550000.0
11159,2022,3,Placer County,Multi-Family (2-4 Unit),7.0,550000.0
16827,2017,7,Santa Barbara County,All Residential,46.0,550100.0
9030,2014,5,Napa County,All Residential,13.0,550500.0
19122,2021,5,Solano County,All Residential,23.0,550500.0
12837,2021,7,San Benito County,Townhouse,7.0,550500.0
12742,2019,4,San Benito County,All Residential,61.0,550500.0
10096,2014,4,Orange County,All Residential,22.0,550500.0
13490,2022,4,San Bernardino County,Townhouse,22.0,551000.0
3353,2020,7,El Dorado County,Single Family Residential,28.0,551000.0
13906,2018,11,San Diego County,All Residential,35.0,551250.0
15573,2017,3,San Luis Obispo County,Single Family Residential,52.0,551250.0
21573,2014,6,Ventura County,Single Family Residential,21.0,551300.0
19401,2016,8,Sonoma County,All Residential,49.0,551500.0
2569,2017,2,Contra Costa County,Single Family Residential,19.0,551500.0
13783,2016,11,San Diego County,Multi-Family (2-4 Unit),53.0,551750.0
19380,2016,3,Sonoma County,Single Family Residential,40.0,551750.0
13897,2018,10,San Diego County,All Residential,33.0,552000.0
15607,2017,10,San Luis Obispo County,All Residential,42.0,552000.0
21609,2015,1,Ventura County,Single Family Residential,46.0,552000.0
2454,2015,3,Contra Costa County,Multi-Family (2-4 Unit),21.0,552000.0
8618,2017,4,Monterey County,Single Family Residential,64.0,552000.0
221,2015,9,Alameda County,Multi-Family (2-4 Unit),30.0,552000.0
10429,2019,10,Orange County,Townhouse,54.0,552000.0
12399,2022,4,Sacramento County,All Residential,7.0,552000.0
2619,2017,12,Contra Costa County,All Residential,19.0,552000.0
6179,2019,9,Los Angeles County,Townhouse,48.0,552500.0
165,2014,10,Alameda County,Multi-Family (2-4 Unit),33.0,552500.0
8709,2018,11,Monterey County,Townhouse,36.0,552500.0
21577,2014,7,Ventura County,Single Family Residential,22.0,552500.0
18017,2016,9,Santa Cruz County,Townhouse,38.0,552500.0
6922,2015,5,Marin County,Condo/Co-op,22.0,552500.0
15585,2017,6,San Luis Obispo County,Single Family Residential,35.0,552500.0
18184,2019,6,Santa Cruz County,Condo/Co-op,48.0,552500.0
21687,2016,5,Ventura County,Multi-Family (2-4 Unit),33.0,552500.0
8945,2012,8,Napa County,Multi-Family (2-4 Unit),80.0,552500.0
16829,2017,7,Santa Barbara County,Single Family Residential,45.0,552550.0
14035,2021,1,San Diego County,Townhouse,12.0,552750.0
19275,2014,1,Sonoma County,Multi-Family (2-4 Unit),39.0,553000.0
16692,2015,4,Santa Barbara County,Condo/Co-op,44.0,553000.0
8643,2017,9,Monterey County,Single Family Residential,60.0,553000.0
6160,2019,5,Los Angeles County,Townhouse,46.0,553000.0
11066,2020,8,Placer County,Single Family Residential,21.0,553000.0
16024,2014,6,San Mateo County,Condo/Co-op,13.0,553000.0
16877,2018,5,Santa Barbara County,Single Family Residential,43.0,553500.0
15313,2022,3,San Joaquin County,All Residential,8.0,553500.0
16797,2017,1,Santa Barbara County,Townhouse,61.0,553500.0
13772,2016,9,San Diego County,Single Family Residential,27.0,554000.0
13780,2016,10,San Diego County,Multi-Family (2-4 Unit),35.0,554000.0
13768,2016,8,San Diego County,Single Family Residential,25.0,554000.0
11081,2020,11,Placer County,Multi-Family (2-4 Unit),6.0,554000.0
18196,2019,9,Santa Cruz County,Condo/Co-op,82.0,554000.0
16956,2019,8,Santa Barbara County,Condo/Co-op,49.0,554500.0
11077,2020,11,Placer County,All Residential,12.0,555000.0
11733,2021,7,Riverside County,Single Family Residential,22.0,555000.0
22527,2021,4,Yolo County,Single Family Residential,7.0,555000.0
15519,2016,2,San Luis Obispo County,Multi-Family (2-4 Unit),60.0,555000.0
10362,2018,9,Orange County,Townhouse,47.0,555000.0
13920,2019,2,San Diego County,All Residential,47.0,555000.0
11072,2020,10,Placer County,All Residential,12.0,555000.0
11745,2021,9,Riverside County,Single Family Residential,26.0,555000.0
5954,2015,12,Los Angeles County,Multi-Family (2-4 Unit),60.0,555000.0
14018,2020,10,San Diego County,Townhouse,10.0,555000.0
19127,2021,6,Solano County,All Residential,24.0,555000.0
6031,2017,3,Los Angeles County,All Residential,42.0,555000.0
13911,2018,12,San Diego County,All Residential,43.0,555000.0
3379,2020,12,El Dorado County,Single Family Residential,16.0,555000.0
2515,2016,3,Contra Costa County,Single Family Residential,13.0,555000.0
6118,2018,9,Los Angeles County,Townhouse,37.0,555000.0
2571,2017,3,Contra Costa County,All Residential,13.0,555000.0
15760,2020,5,San Luis Obispo County,Multi-Family (2-4 Unit),47.0,555000.0
21745,2017,5,Ventura County,Multi-Family (2-4 Unit),75.0,555000.0
6107,2018,7,Los Angeles County,Townhouse,37.0,555000.0
16745,2016,2,Santa Barbara County,Single Family Residential,95.0,555000.0
9082,2015,6,Napa County,All Residential,39.0,555000.0
16887,2018,7,Santa Barbara County,Condo/Co-op,44.0,555000.0
9415,2022,1,Napa County,Townhouse,40.0,555000.0
15388,2013,6,San Luis Obispo County,Multi-Family (2-4 Unit),28.0,555000.0
22546,2021,8,Yolo County,Single Family Residential,10.0,555000.0
17860,2014,1,Santa Cruz County,All Residential,54.0,555000.0
8396,2013,8,Monterey County,Townhouse,17.0,555000.0
15580,2017,5,San Luis Obispo County,All Residential,42.0,555000.0
2531,2016,7,Contra Costa County,Townhouse,14.0,555000.0
21320,2015,3,Tuolumne County,All Residential,144.0,555000.0
11014,2019,9,Placer County,Multi-Family (2-4 Unit),16.0,555000.0
3367,2020,10,El Dorado County,Single Family Residential,14.0,555000.0
21319,2015,3,Tuolumne County,Single Family Residential,144.0,555000.0
206,2015,6,Alameda County,Townhouse,11.0,555000.0
9969,2012,2,Orange County,Multi-Family (2-4 Unit),38.0,555000.0
15319,2022,4,San Joaquin County,Multi-Family (2-4 Unit),14.0,555000.0
16833,2017,8,Santa Barbara County,Single Family Residential,45.0,555000.0
12395,2022,3,Sacramento County,Single Family Residential,7.0,555000.0
11728,2021,6,Riverside County,Single Family Residential,22.0,555000.0
9032,2014,5,Napa County,Single Family Residential,15.0,555250.0
11059,2020,7,Placer County,All Residential,25.0,555334.0
16020,2014,5,San Mateo County,Condo/Co-op,14.0,555500.0
2533,2016,7,Contra Costa County,All Residential,16.0,555500.0
17990,2016,3,Santa Cruz County,Townhouse,45.0,555500.0
13790,2016,12,San Diego County,Single Family Residential,37.0,555500.0
21580,2014,8,Ventura County,Single Family Residential,27.0,556000.0
16696,2015,4,Santa Barbara County,Multi-Family (2-4 Unit),61.0,556500.0
9317,2020,4,Napa County,Condo/Co-op,62.0,556500.0
15622,2018,1,San Luis Obispo County,All Residential,44.0,556750.0
9039,2014,7,Napa County,Single Family Residential,25.0,557000.0
331,2017,7,Alameda County,Condo/Co-op,15.0,557000.0
6168,2019,7,Los Angeles County,Townhouse,44.0,557000.0
22564,2021,12,Yolo County,All Residential,16.0,557000.0
17935,2015,4,Santa Cruz County,Townhouse,24.0,557500.0
6176,2019,8,Los Angeles County,Townhouse,45.0,557500.0
3244,2018,8,El Dorado County,Multi-Family (2-4 Unit),12.0,557500.0
3368,2020,10,El Dorado County,Multi-Family (2-4 Unit),16.0,557500.0
16835,2017,8,Santa Barbara County,All Residential,42.0,557500.0
5941,2015,9,Los Angeles County,Multi-Family (2-4 Unit),47.0,557500.0
6269,2021,3,Los Angeles County,Condo/Co-op,43.0,557500.0
22211,2015,3,Yolo County,Multi-Family (2-4 Unit),44.0,557500.0
19425,2017,2,Sonoma County,All Residential,48.0,557500.0
2508,2016,2,Contra Costa County,Townhouse,12.0,557750.0
8667,2018,2,Monterey County,All Residential,64.0,558000.0
340,2017,9,Alameda County,Condo/Co-op,14.0,558000.0
6104,2018,6,Los Angeles County,Townhouse,34.0,558500.0
21984,2021,4,Ventura County,Townhouse,37.0,559000.0
10327,2018,2,Orange County,Townhouse,40.0,559000.0
22500,2020,11,Yolo County,Multi-Family (2-4 Unit),67.0,559000.0
6099,2018,5,Los Angeles County,Townhouse,32.0,559000.0
9888,2020,12,Nevada County,All Residential,35.0,559000.0
9211,2018,2,Napa County,Condo/Co-op,47.0,559000.0
8662,2018,1,Monterey County,Single Family Residential,79.0,559250.0
10139,2014,12,Orange County,All Residential,63.0,559332.0
16722,2015,10,Santa Barbara County,Condo/Co-op,74.0,559500.0
16673,2014,12,Santa Barbara County,Townhouse,93.0,559500.0
10336,2018,4,Orange County,Townhouse,35.0,559500.0
3393,2021,3,El Dorado County,Townhouse,10.0,559500.0
2551,2016,11,Contra Costa County,Multi-Family (2-4 Unit),21.0,559500.0
19387,2016,5,Sonoma County,All Residential,35.0,559500.0
191,2015,3,Alameda County,Townhouse,11.0,560000.0
16719,2015,9,Santa Barbara County,Townhouse,41.0,560000.0
19393,2016,6,Sonoma County,All Residential,36.0,560000.0
6034,2017,4,Los Angeles County,All Residential,37.0,560000.0
12750,2019,6,San Benito County,All Residential,55.0,560000.0
18928,2017,7,Solano County,Multi-Family (2-4 Unit),34.0,560000.0
21739,2017,3,Ventura County,All Residential,36.0,560000.0
11736,2021,8,Riverside County,Single Family Residential,25.0,560000.0
16079,2015,5,San Mateo County,Condo/Co-op,12.0,560000.0
15881,2012,1,San Mateo County,Multi-Family (2-4 Unit),76.0,560000.0
15702,2019,5,San Luis Obispo County,Multi-Family (2-4 Unit),28.0,560000.0
2681,2019,1,Contra Costa County,All Residential,40.0,560000.0
9398,2021,10,Napa County,Townhouse,86.0,560000.0
17780,2012,9,Santa Cruz County,Single Family Residential,36.0,560000.0
2624,2018,1,Contra Costa County,Single Family Residential,21.0,560000.0
5927,2015,7,Los Angeles County,Multi-Family (2-4 Unit),49.0,560000.0
9868,2020,7,Nevada County,All Residential,40.0,560000.0
8348,2012,10,Monterey County,Multi-Family (2-4 Unit),24.0,560000.0
15652,2018,7,San Luis Obispo County,Multi-Family (2-4 Unit),15.0,560000.0
12715,2018,8,San Benito County,All Residential,58.0,560000.0
5919,2015,5,Los Angeles County,Multi-Family (2-4 Unit),49.0,560000.0
15884,2012,2,San Mateo County,Single Family Residential,46.0,560000.0
14096,2022,1,San Diego County,Condo/Co-op,9.0,560000.0
10445,2020,1,Orange County,Townhouse,54.0,560000.0
9218,2018,4,Napa County,Condo/Co-op,33.0,560000.0
22560,2021,11,Yolo County,All Residential,15.0,560000.0
16822,2017,6,Santa Barbara County,Condo/Co-op,52.0,560000.0
2480,2015,8,Contra Costa County,Townhouse,13.0,560000.0
15416,2014,1,San Luis Obispo County,Multi-Family (2-4 Unit),1204.0,560000.0
13926,2019,3,San Diego County,All Residential,33.0,560000.0
16533,2012,8,Santa Barbara County,Townhouse,100.0,560000.0
11760,2021,12,Riverside County,All Residential,32.0,560000.0
372,2018,3,Alameda County,Condo/Co-op,13.0,560000.0
19416,2016,12,Sonoma County,All Residential,48.0,560000.0
22235,2015,9,Yolo County,Multi-Family (2-4 Unit),48.0,560000.0
5976,2016,4,Los Angeles County,Single Family Residential,33.0,560000.0
21968,2021,1,Ventura County,Townhouse,40.0,560000.0
19146,2021,10,Solano County,All Residential,31.0,560000.0
11764,2022,1,Riverside County,All Residential,34.0,560000.0
6012,2016,12,Los Angeles County,Single Family Residential,49.0,560000.0
2469,2015,6,Contra Costa County,Single Family Residential,14.0,560000.0
22553,2021,9,Yolo County,All Residential,10.0,560000.0
19694,2022,4,Sonoma County,Townhouse,31.0,560000.0
2537,2016,8,Contra Costa County,Single Family Residential,15.0,560000.0
2516,2016,4,Contra Costa County,Single Family Residential,13.0,560000.0
19138,2021,9,Solano County,All Residential,29.0,560000.0
327,2017,6,Alameda County,Condo/Co-op,15.0,560000.0
15603,2017,10,San Luis Obispo County,Single Family Residential,42.0,560000.0
22562,2021,11,Yolo County,Multi-Family (2-4 Unit),34.0,560000.0
2476,2015,8,Contra Costa County,Single Family Residential,17.0,560000.0
10519,2021,4,Orange County,Condo/Co-op,34.0,560250.0
10148,2015,2,Orange County,All Residential,58.0,560250.0
16810,2017,3,Santa Barbara County,Single Family Residential,67.0,560750.0
469,2019,10,Alameda County,Condo/Co-op,19.0,561000.0
2669,2018,10,Contra Costa County,Townhouse,19.0,561000.0
363,2018,1,Alameda County,Condo/Co-op,14.0,561000.0
16906,2018,10,Santa Barbara County,Condo/Co-op,67.0,561000.0
19398,2016,7,Sonoma County,Single Family Residential,40.0,561250.0
15549,2016,9,San Luis Obispo County,Single Family Residential,53.0,561500.0
6191,2019,11,Los Angeles County,Townhouse,50.0,561500.0
2553,2016,11,Contra Costa County,Single Family Residential,21.0,561707.5
19414,2016,11,Sonoma County,Single Family Residential,50.0,561750.0
476,2019,12,Alameda County,Condo/Co-op,30.0,562000.0
16960,2019,9,Santa Barbara County,All Residential,55.0,562000.0
6912,2015,3,Marin County,Condo/Co-op,13.0,562000.0
5943,2015,10,Los Angeles County,Multi-Family (2-4 Unit),50.0,562000.0
2605,2017,9,Contra Costa County,Townhouse,14.0,562000.0
2521,2016,5,Contra Costa County,All Residential,12.0,562148.5
10122,2014,9,Orange County,All Residential,42.0,562500.0
336,2017,8,Alameda County,Condo/Co-op,15.0,562500.0
10356,2018,8,Orange County,Townhouse,40.0,562500.0
9107,2015,12,Napa County,All Residential,62.0,562500.0
22299,2016,11,Yolo County,Multi-Family (2-4 Unit),12.0,562500.0
13764,2016,7,San Diego County,Multi-Family (2-4 Unit),28.0,562500.0
8759,2019,9,Monterey County,Multi-Family (2-4 Unit),60.0,562500.0
8732,2019,3,Monterey County,Single Family Residential,57.0,562500.0
18265,2020,11,Santa Cruz County,Condo/Co-op,37.0,562500.0
16985,2020,2,Santa Barbara County,Condo/Co-op,65.0,562500.0
17000,2020,5,Santa Barbara County,Single Family Residential,37.0,563000.0
16756,2016,4,Santa Barbara County,Condo/Co-op,57.0,563000.0
21717,2016,11,Ventura County,Multi-Family (2-4 Unit),75.0,563000.0
17347,2015,11,Santa Clara County,Condo/Co-op,26.0,563000.0
15577,2017,4,San Luis Obispo County,Single Family Residential,43.0,563000.0
16860,2018,1,Santa Barbara County,Multi-Family (2-4 Unit),48.0,563500.0
15619,2018,1,San Luis Obispo County,Single Family Residential,43.0,564000.0
2684,2019,1,Contra Costa County,Townhouse,50.0,564000.0
17413,2016,12,Santa Clara County,Condo/Co-op,40.0,564000.0
16652,2014,8,Santa Barbara County,Townhouse,50.0,564000.0
12777,2020,2,San Benito County,All Residential,93.0,564000.0
15318,2022,4,San Joaquin County,All Residential,8.0,564414.0
3297,2019,7,El Dorado County,Multi-Family (2-4 Unit),43.0,564500.0
16843,2017,10,Santa Barbara County,Condo/Co-op,55.0,564500.0
9080,2015,5,Napa County,All Residential,19.0,564500.0
6155,2019,4,Los Angeles County,Townhouse,49.0,564500.0
22215,2015,4,Yolo County,Multi-Family (2-4 Unit),116.0,564500.0
9077,2015,5,Napa County,Single Family Residential,20.0,564500.0
11076,2020,10,Placer County,Single Family Residential,11.0,564500.0
7022,2017,6,Marin County,Condo/Co-op,31.0,565000.0
18179,2019,5,Santa Cruz County,Condo/Co-op,54.0,565000.0
7051,2018,1,Marin County,Condo/Co-op,43.0,565000.0
14031,2020,12,San Diego County,Townhouse,13.0,565000.0
19161,2022,1,Solano County,All Residential,34.0,565000.0
11062,2020,7,Placer County,Multi-Family (2-4 Unit),41.0,565000.0
16928,2019,3,Santa Barbara County,All Residential,49.0,565000.0
9404,2021,11,Napa County,Condo/Co-op,39.0,565000.0
12396,2022,4,Sacramento County,Single Family Residential,7.0,565000.0
129,2014,2,Alameda County,Single Family Residential,15.0,565000.0
6017,2017,1,Los Angeles County,Single Family Residential,53.0,565000.0
18096,2018,1,Santa Cruz County,Condo/Co-op,86.0,565000.0
